#Organism Name,Organism Groups,Size(Mb),Chromosomes,Organelles,Plasmids,Assemblies
"Abeoforma whisleri","Eukaryota;Protists;Other Protists",101.554,0,0,0,1
"Acanthamoeba","Eukaryota;Protists;Other Protists",15.6969,0,0,0,3
"Acanthamoeba astronyxis","Eukaryota;Protists;Other Protists",83.4325,0,0,0,1
"Acanthamoeba castellanii","Eukaryota;Protists;Other Protists",42.0198,0,0,0,7
"Acanthamoeba comandoni","Eukaryota;Protists;Other Protists",86.2147,0,0,0,1
"Acanthamoeba culbertsoni","Eukaryota;Protists;Other Protists",55.5438,0,0,0,1
"Acanthamoeba divionensis","Eukaryota;Protists;Other Protists",84.7694,0,0,0,1
"Acanthamoeba healyi","Eukaryota;Protists;Other Protists",75.3182,0,0,0,1
"Acanthamoeba lenticulata","Eukaryota;Protists;Other Protists",75.5694,0,0,0,3
"Acanthamoeba lugdunensis","Eukaryota;Protists;Other Protists",99.4171,0,0,0,1
"Acanthamoeba mauritaniensis","Eukaryota;Protists;Other Protists",106.836,0,0,0,1
"Acanthamoeba palestinensis","Eukaryota;Protists;Other Protists",103.483,0,0,0,1
"Acanthamoeba pearcei","Eukaryota;Protists;Other Protists",115.614,0,0,0,1
"Acanthamoeba polyphaga","Eukaryota;Protists;Other Protists",49.3537,0,0,0,2
"Acanthamoeba quina","Eukaryota;Protists;Other Protists",83.589,0,0,0,1
"Acanthamoeba rhysodes","Eukaryota;Protists;Other Protists",75.8213,0,0,0,1
"Acanthamoeba royreba","Eukaryota;Protists;Other Protists",79.5441,0,0,0,1
"Acanthamoeba triangularis","Eukaryota;Protists;Other Protists",66.4284,0,0,0,1
"Achlya hypogyna","Eukaryota;Protists;Other Protists",43.3985,0,0,0,1
"Acrasis kona","Eukaryota;Protists;Other Protists",44.0204,0,0,0,1
"Acytostelium leptosomum","Eukaryota;Protists;Other Protists",57.2568,0,0,0,1
"Acytostelium subglobosum","Eukaryota;Protists;Other Protists",31.003,0,0,0,1
"Aduncisulcus paluster","Eukaryota;Protists;Other Protists",29.5535,0,0,0,1
"Albugo candida","Eukaryota;Protists;Other Protists",38.9616,0,0,0,9
"Albugo laibachii","Eukaryota;Protists;Other Protists",32.7668,0,0,0,1
"Amoeboaphelidium occidentale","Eukaryota;Protists;Other Protists",13.5597,0,0,0,1
"Amoeboaphelidium protococcarum","Eukaryota;Protists;Other Protists",24.7348,0,0,0,2
"Amoebophrya","Eukaryota;Protists;Other Protists",85.5576,0,0,0,3
"Amphidinium carterae","Eukaryota;Protists;Other Protists",478.166,0,0,0,1
"Anaeramoeba flamelloides","Eukaryota;Protists;Other Protists",254.084,0,0,0,2
"Anaeramoeba ignava","Eukaryota;Protists;Other Protists",42.8434,0,0,0,1
"Andalucia godoyi","Eukaryota;Protists;Other Protists",20.0886,0,0,0,1
"Angomonas ambiguus","Eukaryota;Protists;Kinetoplasts",23.4169,0,0,0,1
"Angomonas deanei","Eukaryota;Protists;Kinetoplasts",20.9761,29,0,0,4
"Angomonas desouzai","Eukaryota;Protists;Kinetoplasts",24.2509,0,0,0,1
"Aphanomyces astaci","Eukaryota;Protists;Other Protists",75.8444,0,0,0,14
"Aphanomyces cochlioides","Eukaryota;Protists;Other Protists",76.2194,0,0,0,1
"Aphanomyces euteiches","Eukaryota;Protists;Other Protists",73.2841,0,0,0,7
"Aphanomyces invadans","Eukaryota;Protists;Other Protists",71.4025,0,0,0,2
"Aphanomyces stellatus","Eukaryota;Protists;Other Protists",62.1155,0,0,0,3
"Ascogregarina taiwanensis","Eukaryota;Protists;Apicomplexans",6.14941,0,0,0,1
"Asparagopsis taxiformis","Eukaryota;Other;Other",46.695,0,0,0,2
"Asterionella formosa","Eukaryota;Other;Other",68.4198,0,0,0,1
"Asterionellopsis glacialis","Eukaryota;Other;Other",66.8796,0,0,0,1
"Asterochloris erici","Eukaryota;Plants;Green Algae",55.5868,0,0,0,1
"Astrammina rara","Eukaryota;Protists;Other Protists",1.45009,0,0,0,1
"Astrephomene gubernaculifera","Eukaryota;Plants;Green Algae",103.864,0,1,0,1
"Aurantiochytrium","Eukaryota;Protists;Other Protists",76.8225,0,0,0,2
"Aurantiochytrium acetophilum","Eukaryota;Protists;Other Protists",59.5693,0,1,0,1
"Aureococcus anophagefferens","Eukaryota;Protists;Other Protists",56.6606,0,0,0,4
"Auxenochlorella protothecoides","Eukaryota;Plants;Green Algae",22.9246,0,0,0,3
"Auxenochlorella pyrenoidosa","Eukaryota;Plants;Green Algae",56.993,0,0,0,1
"Axilococcus clingmanii","Eukaryota;Plants;Green Algae",13.1499,0,0,0,1
"Babesia","Eukaryota;Protists;Apicomplexans",8.44754,0,0,0,1
"Babesia bigemina","Eukaryota;Protists;Apicomplexans",13.8409,5,0,0,4
"Babesia bovis","Eukaryota;Protists;Apicomplexans",8.22883,3,3,0,3
"Babesia caballi","Eukaryota;Protists;Apicomplexans",12.8167,0,1,0,1
"Babesia divergens","Eukaryota;Protists;Apicomplexans",9.72541,0,0,0,2
"Babesia duncani","Eukaryota;Protists;Apicomplexans",10.4081,5,0,0,2
"Babesia microti","Eukaryota;Protists;Apicomplexans",6.43448,4,2,0,7
"Babesia ovata","Eukaryota;Protists;Apicomplexans",14.4534,0,0,0,1
"Babesia ovis","Eukaryota;Protists;Apicomplexans",8.38924,0,0,0,1
"Balamuthia mandrillaris","Eukaryota;Protists;Other Protists",67.6565,0,1,0,2
"Bathycoccus","Eukaryota;Plants;Green Algae",1.69413,0,0,0,6
"Bathycoccus prasinos","Eukaryota;Plants;Green Algae",15.0743,19,2,0,4
"Besnoitia besnoiti","Eukaryota;Protists;Apicomplexans",58.8459,13,1,0,1
"Bigelowiella natans","Eukaryota;Other;Other",91.4059,0,0,0,2
"Blastocrithidia","Eukaryota;Protists;Kinetoplasts",24.7064,0,0,0,1
"Blastocystis","Eukaryota;Protists;Other Protists",13.1729,0,0,0,41
"Blastocystis hominis","Eukaryota;Protists;Other Protists",18.8172,0,0,0,3
"Blechomonas ayalai","Eukaryota;Protists;Kinetoplasts",21.5476,0,0,0,1
"Bodo saltans","Eukaryota;Protists;Kinetoplasts",39.8644,0,0,0,1
"Botryococcus braunii","Eukaryota;Plants;Green Algae",184.382,0,0,0,1
"Bremia lactucae","Eukaryota;Protists;Other Protists",115.936,19,0,0,1
"Breviolum minutum","Eukaryota;Protists;Other Protists",609.476,0,0,0,1
"Cafeteria burkhardae","Eukaryota;Protists;Other Protists",38.8004,0,0,0,1
"Cafeteria roenbergensis","Eukaryota;Protists;Other Protists",36.327,0,1,0,4
"Capsaspora owczarzaki","Eukaryota;Protists;Other Protists",27.9678,0,0,0,1
"Cardiosporidium cionae","Eukaryota;Protists;Apicomplexans",57.0316,0,1,0,1
"Carpediemonas membranifera","Eukaryota;Protists;Other Protists",24.2378,0,0,0,1
"Cavenderia deminutiva","Eukaryota;Protists;Other Protists",45.8015,0,0,0,1
"Cavenderia fasciculata","Eukaryota;Protists;Other Protists",31.0192,0,0,0,1
"Certesia quadrinucleata","Eukaryota;Protists;Other Protists",71.0829,0,0,0,1
"Chaetoceros muellerii","Eukaryota;Other;Other",37.7352,0,0,0,1
"Chaetoceros tenuissimus","Eukaryota;Other;Other",41.1538,0,2,0,1
"Chara braunii","Eukaryota;Plants;Other Plants",1751.21,0,0,0,1
"Characiochloris","Eukaryota;Plants;Green Algae",95.4771,0,0,0,1
"Chlamydomonas","Eukaryota;Plants;Green Algae",120.064,0,0,0,7
"Chlamydomonas applanata","Eukaryota;Plants;Green Algae",78.5042,0,0,0,1
"Chlamydomonas asymmetrica","Eukaryota;Plants;Green Algae",141.916,0,0,0,1
"Chlamydomonas eustigma","Eukaryota;Plants;Green Algae",66.6295,0,0,0,1
"Chlamydomonas incerta","Eukaryota;Plants;Green Algae",129.236,0,0,0,1
"Chlamydomonas reinhardtii","Eukaryota;Plants;Green Algae",111.098,17,0,0,9
"Chlamydomonas schloesseri","Eukaryota;Plants;Green Algae",130.201,0,0,0,1
"Chlamydomonas sphaeroides","Eukaryota;Plants;Green Algae",122.189,0,0,0,1
"Chlorella","Eukaryota;Plants;Green Algae",126.282,0,0,0,8
"Chlorella desiccata (nom. nud.)","Eukaryota;Plants;Green Algae",21.5505,0,0,0,2
"Chlorella ohadii","Eukaryota;Plants;Green Algae",57.0912,0,0,0,1
"Chlorella sorokiniana","Eukaryota;Plants;Green Algae",38.8075,13,2,0,8
"Chlorella variabilis","Eukaryota;Plants;Green Algae",46.1595,0,0,0,1
"Chlorella vulgaris","Eukaryota;Plants;Green Algae",40.4379,0,2,0,5
"Chloroidium","Eukaryota;Plants;Green Algae",60.4453,0,0,0,2
"Chlorokybus atmophyticus","Eukaryota;Plants;Other Plants",74.3303,0,0,0,1
"Chloromonas","Eukaryota;Plants;Green Algae",102.366,0,0,0,1
"Chloropicon primus","Eukaryota;Plants;Green Algae",17.5842,20,0,0,2
"Chondria armata","Eukaryota;Other;Other",507.584,0,0,0,1
"Chondrus crispus","Eukaryota;Other;Other",104.98,0,1,0,1
"Chromera velia","Eukaryota;Protists;Other Protists",193.888,0,0,0,2
"Chromulina nebulosa","Eukaryota;Protists;Other Protists",110.815,0,0,0,1
"Chromulinospumella sphaerica","Eukaryota;Protists;Other Protists",82.045,0,0,0,1
"Chroomonas mesostigmatica","Eukaryota;Protists;Other Protists",0.702852,3,0,0,1
"Chrysochromulina parva","Eukaryota;Protists;Other Protists",65.7648,0,0,0,1
"Chrysochromulina tobinii","Eukaryota;Protists;Other Protists",59.0731,0,0,0,1
"Chrysophaeum taylorii","Eukaryota;Protists;Other Protists",70.845,0,0,0,1
"Cladocopium","Eukaryota;Protists;Other Protists",703.699,0,0,0,1
"Cladocopium goreaui","Eukaryota;Protists;Other Protists",1171.46,0,0,0,1
"Cladosiphon okamuranus","Eukaryota;Other;Other",169.731,0,0,0,1
"Closterium","Eukaryota;Plants;Other Plants",339.186,0,2,0,2
"Coccomyxa","Eukaryota;Plants;Green Algae",11.7544,18,2,0,3
"Coccomyxa subellipsoidea","Eukaryota;Plants;Green Algae",40.6366,0,0,0,2
"Coccomyxa subellipsoidea C-169","Eukaryota;Plants;Green Algae",48.8266,0,0,0,1
"Cochliopodium minus","Eukaryota;Protists;Other Protists",50.5528,0,0,0,1
"Coelastrella","Eukaryota;Plants;Green Algae",151.547,0,1,0,3
"Condylostoma magnum","Eukaryota;Protists;Other Protists",50.4355,0,0,0,2
"Corallochytrium limacisporum","Eukaryota;Protists;Other Protists",24.1098,0,0,0,1
