"Station.label" "Season" "Season.moment" "Depth" "Marine.biome" "Ocean.region" "Biogeographical.province" "Latitude" "Longitude" "Depth.nominal" "Depth.top.min" "Depth.bottom.max" "HCO3" "CO3" "Carbon.total" "Alkalinity.total" "Calcite.saturation.state" "Aragonite.saturation.state" "NO2" "PO4" "NO2NO3" "Si" "NO3" "Temperature" "Salinity" "Density" "Oxygen" "ChlorophyllA" "Ang.scat.coef.470nm" "Opt.backscat.coef.470nm" "Part.backscat.coef" "Fluorescence" "Opt.beam.att.coef.660nm" "Part.beam.att.coef" "PAR.TO" "Ice.free.period" "Moon.phase.prop" "Sunshine.duration" "Iron.5m" "Ammonium.5m" "NO2.5m" "NO3.5m" "Gradient.Surface.temp.SST." "Okubo.Weiss" "Lyapunov" "Residence.time" "acCDOM" "Depth.euph.zone" "Depth.Mixed.Layer" "Depth.chloro.max" "Depth.max.Brunt.Väisälä" "Depth.Max.O2" "Depth.Min.O2" "Depth.nitracline" "Carbon.flux" "DepthBathy" "Coast_Distance"
"TARA_116_SRF" "TARA_116" "winter" "winter_early" "SRF" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)" -23.233 -134.9607 5 3 7 0 0.0046 0.012875 0.00575 0.017725 0.001725 0.0295 0.20025 0.139 0.729625 0 23.990306 36.483619 24.768125 197.846625 0.149364 0.000446 0.002482 0.004143 1.717055 0.107809 0.098385 16.993693 365 0.01 643 0.000138269881669354 0.00599049419785539 0.0184246217831969 0.0319912273747226 1.0416 -0.053432 0.028259 26.527778 0.0124688521027565 82.7213668823242 18 17 14 8 15 3 NA -72 2.4724
"TARA_117_SRF" "TARA_117" "winter" "winter_early" "SRF" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)" -23.1571 -135.018 5 3 7 0 0.0044 0.0139 0.0061 0.018433 0.001967 0.0295 0.19875 0.155167 0.733333 0 23.94915 36.477125 24.77545 197.716167 0.15065 0.00045 0.002509 0.004171 1.739891 0.108775 0.099351 16.846535 365 0 644 0.000140383079875998 0.00599152821814641 0.0185109322580198 0.0324109088008602 1.2681 -0.044127 0.024646 46.888889 0.0180238131433725 57.4905681610107 26 20 18 17 25 13 NA -5 2.6131
"TARA_118_SRF" "TARA_118" "winter" "winter_early" "SRF" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)" -23.1571 -135.0181 5 3 7 0 0.0044 0.0139 0.0061 0.018433 0.001967 0.0295 0.19875 0.155167 0.733333 0 23.94915 36.477125 24.77545 197.716167 0.15065 0.00045 0.002509 0.004171 1.739891 0.108775 0.099351 16.846535 365 0 644 0.000140383079875998 0.00599152821814641 0.0185109322580198 0.0324109088008602 0.71368 -0.04406 0.023596 46.777778 0.0180238131433725 57.4905681610107 23 21 15 23 22 12 NA -6 1.9481
"TARA_119_SRF" "TARA_119" "winter" "winter_early" "SRF" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)" -23.0244 -134.9228 5 3 7 0 0.004 0.00665 0.00175 0.00495 0.00035 0.0235 0.176125 0.121875 0.69175 0 23.6621 36.517275 24.891237 206.474875 0.062791 0.000767 0.004687 0.006349 1.703275 0.131117 0.121693 NA 365 0.3 646 0.000140490993241353 0.00569404444346825 0.020010775886476 0.034799265054365 0.54709 -0.016902 0.058274 9.555556 0.0338329765945673 72.6540641784668 13 13 12 9 5 3 NA -277 1.9829
"TARA_120_SRF" "TARA_120" "winter" "winter_early" "SRF" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)" -23.0243 -134.9233 5 3 7 0 0.004 0.00665 0.00175 0.00495 0.00035 0.0235 0.176125 0.121875 0.69175 0 23.6621 36.517275 24.891237 206.474875 0.062791 0.000767 0.004687 0.006349 1.703275 0.131117 0.121693 NA 365 0.3 646 0.000140490993241353 0.00569404444346825 0.020010775886476 0.034799265054365 1.3088 -0.016969 0.058259 9.555556 0.0338329765945673 72.6540641784668 13 9 12 13 6 3 NA -269 8.6701
"TARA_121_SRF" "TARA_121" "winter" "winter_early" "SRF" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)" -23.0731 -135.018 5 3 7 0 0.0011 0 0 0 0 0.005 0.169 0.04675 0.714 0 24.232737 36.4614 24.67895 201.681 0.016279 0.000153 0.000441 0.002102 1.373801 0.041859 0.032435 NA 365 0.64 647 0.000143514391917658 0.00537330455457171 0.0199629366397858 0.0361230957011382 1.3077 0.033302 0.043045 0 0.0390370786190033 56.1668739318848 52 13 51 21 51 13 NA -421 8.6522
"TARA_122_DCM" "TARA_122" "winter" "winter_middle" "DCM" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)" -9.0063 -139.1394 115 112 117 0 0.0107 0.0028 0.0093 0 0.00165 0.092792 0.582933 2.67775 1.907042 3.213808 24.661385 36.101175 24.2843 178.3692 0.199886 0.000169 0.000505 0.002163 1.880646 0.053485 0.044362 0.009886 365 0.06 702 2.31629201152828e-06 0.0301115935047468 0.0875584715201209 6.20714783668518 0.10853 0.007751 0.028977 15.833333 0.0120702087879181 80.5352058410645 101 102 109 15 186 131 2.22496 -3444 30.72545
"TARA_122_MES" "TARA_122" "winter" "winter_middle" "MES" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)" -8.9729 -139.2393 600 598 602 NA NA NA NA NA NA NA NA NA NA 41.697487 7.133995 34.5789 27.07634 40.6107 0 0.000109 9.4e-05 0.001795 3.112808 0.01275 0.003627 0 365 0.12 702 2.31629201152828e-06 0.0301115935047468 0.0875584715201209 6.20714783668518 0.1873 0.007751 0.028977 15.833333 0.0108658201061189 89.1138648986816 98 103 107 13 255 209 1.59349277777778 -3444 30.72545
"TARA_122_SRF" "TARA_122" "winter" "winter_early" "SRF" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)" -8.9971 -139.1963 5 3 7 0 0.0045 0.0041 0.003 0 0.0012 0.11925 0.56795 5.456 2.1905 5.660372 26.60467 35.37032 23.122935 187.07695 0.177137 0.000183 0.000605 0.002255 1.574452 0.070035 0.060791 28.45742 365 0.2 701 2.31629201152828e-06 0.0301115935047468 0.0875584715201209 6.20714783668518 0.27504 0.007751 0.028977 15.833333 0.0104274647310376 86.6439361572266 102 106 112 14 252 235 1.5486805 -3444 30.72545
"TARA_122_ZZZ" "TARA_122" "winter" "winter_early" "ZZZ" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)" -8.9899 -139.2131 200 100 250 0 0.0056 0.0028 0.0035 0 0.00135 0.11975 1.21695 13.2335 4.017 17.308819 14.582367 34.959075 26.035542 91.032333 0 0.000118 0.000157 0.001832 2.357861 0.018735 0.009612 2e-06 365 0.2 702 2.31629201152828e-06 0.0301115935047468 0.0875584715201209 6.20714783668518 0.18576 0.007751 0.028977 15.833333 0.0104274647310376 86.6439361572266 106 106 116 14 264 209 1.5486805 -3444 30.72545
"TARA_123_DCM" "TARA_123" "winter" "winter_middle" "DCM" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)" -8.90125 -140.28395 150 148 152 0.002 0.006175 0.000925 0.0025 0 0.00035 1.46875 0.6607 5.44175 1.18375 5.004597 21.97372 35.877315 24.895825 158.18405 0 0.000138 0.000202 0.001861 1.955839 0.030607 0.019922 NA 365 0.04 704 2.2765814643814e-06 0.0250830895577868 0.0547781143492709 6.23176415761312 NA -0.011503 0.053774 1.083333 0.0251311520114541 55.6563377380371 105 40 116 14 263 233 5.62351292592593 -966 5.9764
"TARA_123_MIX" "TARA_123" "winter" "winter_middle" "MIX" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)" -8.9109 -140.2845 150 148 152 0.002 0.006175 0.000925 0.0025 0 0.00035 1.46875 0.6607 5.44175 1.18375 5.004597 21.97372 35.877315 24.895825 158.18405 0 0.000138 0.000202 0.001861 1.955839 0.030607 0.019922 NA 365 0.04 704 2.2765814643814e-06 0.0250830895577868 0.0547781143492709 6.23176415761312 NA -0.011503 0.053774 1.083333 0.0251311520114541 55.6563377380371 107 36 234 13 237 236 6.00954309259259 -966 5.9764
"TARA_123_SRF" "TARA_123" "winter" "winter_middle" "SRF" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)" -8.9068 -140.283 5 3 7 0.0036 0.01 0.0092 0.0023 0.00155 6e-04 0.14425 0.53495 4.9015 2.2205 4.805128 26.586685 35.3551 23.11712 189.6701 0.181215 0.00021 0.000726 0.002377 1.63837 0.109217 0.090418 NA 365 0.01 703 2.2765814643814e-06 0.0250830895577868 0.0547781143492709 6.23176415761312 NA -0.011503 0.053774 1.083333 0.0251311520114541 55.6563377380371 122 14 134 14 606 278 4.48049281481482 -966 5.9764
"TARA_123_ZZZ" "TARA_123" "winter" "winter_middle" "ZZZ" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)" -8.9075 -140.2813 120 98 182 0.0017 0.0139875 0.013225 0.003325 0.0021 0.0008875 0.088 0.93245 9.681 2.4835 6.71112 19.888875 35.35427 25.281075 148.55355 0 0.000132 0.000193 0.001878 1.978924 0.030944 0.010839 NA 365 0.01 703 2.2765814643814e-06 0.0250830895577868 0.0547781143492709 6.23176415761312 NA -0.011503 0.053774 1.083333 0.0251311520114541 55.6563377380371 116 14 125 14 606 278 5.81743415873016 -966 5.9764
"TARA_124_DCM" "TARA_124" "winter" "winter_middle" "DCM" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)" -9.1501 -140.4892 40 38 42 0.01066 0.01576 0.01056 0.0095 0.00458 0.00492 0.1625 0.61575 6.1645 2.52175 5.784638 26.52002 35.39164 23.16838 189.63825 0.234751 0.000245 0.000934 0.002584 1.642383 0.116685 0.102079 0.298437 365 0.39 704 2.45896757178343e-06 0.0231886209609608 0.052577804075554 6.23207982381185 0.09696 9.6e-05 0.043603 2.777778 0.0205400390550494 62.1331100463867 98 60 108 14 229 229 0.844149444444444 -2640 41.6354
"TARA_124_MIX" "TARA_124" "winter" "winter_middle" "MIX" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)" -9.0714 -140.5973 120 118 122 0 0.00975 0.00185 0.00585 0 0.00105 0.3535 0.4885 1.19925 1.469 4.148328 24.81397 35.907345 24.092785 172.42475 0.077051 0.000166 0.000382 0.002039 1.908626 0.049681 0.035074 2e-05 365 0.39 705 2.45896757178343e-06 0.0231886209609608 0.052577804075554 6.23207982381185 0.10891 9.6e-05 0.043603 2.777778 0.0212461519986391 58.8567008972168 101 28 111 13 193 145 1.09168244444444 -2640 41.6354
"TARA_124_SRF" "TARA_124" "winter" "winter_middle" "SRF" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)" -9.1504 -140.5216 5 3 7 0.00774 0.01821 0.01184 0.00937 0.00386 0.00435 0.1665 0.63025 6.2015 2.53325 4.965553 26.572419 35.384031 23.143631 190.378187 0.261381 0.000245 0.000939 0.00259 1.628674 0.122752 0.108145 24.609687 365 0.28 704 2.45896757178343e-06 0.0231886209609608 0.052577804075554 6.23207982381185 0.096513 9.6e-05 0.043603 2.777778 0.0205467222258449 59.5542297363281 103 34 113 13 286 241 1.08033555555556 -2640 41.6354
"TARA_124_ZZZ" "TARA_124" "winter" "winter_middle" "ZZZ" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)" -9.1501 -140.5241 100 98 102 0.00665 0.0169475 0.0093125 0.00953 0.001775 0.00399 0.16075 0.62575 6.11925 2.54275 5.8553215 26.1142225 35.39106 23.37813 178.59915 0.128477 0.000203 0.0006425 0.0022945 1.740126 0.0693805 0.0547735 0.000376 365 0.39 704 2.45896757178343e-06 0.0231886209609608 0.052577804075554 6.23207982381185 0.09696 9.6e-05 0.043603 2.777778 0.0205400390550494 61.1732959747314 98 34 113 14 229 229 0.844149444444444 -2640 41.6354
"TARA_125_MIX" "TARA_125" "winter" "winter_middle" "MIX" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)" -8.8999 -142.57025 140 138 142 0 0.0025 4e-04 0 0 0 0.05475 0.566 3.47525 1.24575 3.583718 23.681605 36.28145 24.715135 160.81445 0 0.000141 0.000202 0.001863 1.897657 0.030487 0.018793 5.9e-05 365 0.81 707 2.35907905713854e-06 0.0174856502562761 0.0243334801246723 6.14682245254517 0.11492 -0.004254 0.014455 0 0.0147274553310126 68.2569751739502 102 31.5 111 29 242 211 0.608403777777778 -4403 227.3463
"TARA_125_SRF" "TARA_125" "winter" "winter_middle" "SRF" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)" -8.9111 -142.5571 5 3 7 0 0.0077 0.0029 0.0032 0 6e-04 0.1945 0.55725 3.7335 1.80475 5.460123 26.80604 35.42651 23.10143 187.3321 0.178072 0.000211 0.000687 0.002338 1.645425 0.086422 0.074869 NA 365 0.72 706 2.35907905713854e-06 0.0174856502562761 0.0243334801246723 6.14682245254517 0.19558 -0.004254 0.014455 0 0.01465680077672 68.7985534667969 109 40 119 14 274 281 0.739536444444444 -4403 227.3463
"TARA_125_ZZZ" "TARA_125" "winter" "winter_middle" "ZZZ" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)" -8.8969 -142.6057 140 98 400 0 0.0102 0.00415 0.00355 0 0.001 0.10675 0.59325 3.8805 1.756 5.862189 22.647885 35.42483 24.89644 156.5961 0.038558 0.000136 0.000171 0.001831 1.900902 0.028424 0.016872 0 365 0.72 706 2.35907905713854e-06 0.0174856502562761 0.0243334801246723 6.14682245254517 0.19558 -0.004254 0.014455 0 0.0152450101450086 67.7153968811035 109 40 119 14 274 224 0.654231 -4403 227.3463
"TARA_126_DCM" "TARA_126" "winter" "winter_late" "DCM" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)" -11.969 -151.2156 70 68 72 0 0.0136 0.0032 0.0047 0 0.0011 0.0285 0.338 1.1775 1.0735 0.486886 26.481212 36.115687 23.728388 187.89325 0.226618 0.000218 0.000776 0.002433 1.671797 0.070084 0.066792 0.297824 365 0.01 710 3.54303782993763e-06 0.0116472413452963 0.00647922046482563 4.03960196177165 0.24514 0.01878 0.056329 0 0.00983874453231692 78.9200286865234 52 58 264 55 277 259 0.142555555555556 -4931 454.5509
"TARA_126_SRF" "TARA_126" "winter" "winter_middle" "SRF" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)" -11.9805 -151.1194 5 3 7 0 0.00705 0.00415 0.0017 0 0.0011 0.038 0.3585 1.7335 1.262 0 26.68965 35.961017 23.541342 188.629 0.160768 0.000221 0.000795 0.002451 1.541447 0.073123 0.069831 31.646994 365 0.01 710 3.54303782993763e-06 0.0116472413452963 0.00647922046482563 4.03960196177165 0.24514 0.01878 0.056329 0 0.00972461700439453 79.4094123840332 52 58 129 48 277 259 0.142555555555556 -4931 454.5509
"TARA_126_ZZZ" "TARA_126" "winter" "winter_late" "ZZZ" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)" -11.969 -151.2156 150 88 152 0 0.00885 0.0035 0.0017 0 0.00085 0.031 0.477 2.824 1.18575 0.836056 24.4473 35.999275 24.5493 169.923625 0.042463 0.000129 0.000156 0.001817 1.776896 0.022427 0.019135 0.000847 365 0.01 710 3.54303782993763e-06 0.0116472413452963 0.00647922046482563 4.03960196177165 0.24514 0.01878 0.056329 0 0.00983874453231692 78.9200286865234 52 58 264 55 277 259 0.142555555555556 -4931 454.5509
"TARA_127_DCM" "TARA_127" "winter" "winter_late" "DCM" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)" -6.628 -152.4959 100 98 102 0 0.0047 0.0013 0.0037 0 9e-04 0.2045 0.56825 4.5355 1.5525 4.30006 26.960655 35.511855 23.123355 184.1395 0.179825 0.000182 0.000516 0.002168 1.70088 0.04987 0.04495 0.02178 365 0.16 719 3.05382059195836e-06 0.0194212753946582 0.0368460632162169 5.95498657226562 0.22257 -0.001602 0.03885 3.222222 0.0128836682997644 79.7509727478027 115 74 156 15 174 173 1.13102585714286 -4902 388.303
"TARA_127_MES" "TARA_127" "winter" "winter_late" "MES" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)" -6.6511 -152.4204 800 798 802 NA NA NA NA NA NA NA NA NA NA 39.567084 5.500075 34.537638 27.258038 75.825 0 0.000124 0.000117 0.001828 3.12556 0.005994 0.000888 0 365 0.08 719 3.05382059195836e-06 0.0194212753946582 0.0368460632162169 5.95498657226562 0.16747 -0.001602 0.03885 3.222222 0.0132456114515662 77.0860137939453 127 104 149 15 635 227 0.940409666666667 -4902 388.303
"TARA_127_SRF" "TARA_127" "winter" "winter_late" "SRF" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)" -6.6499 -152.4243 5 3 7 0 0.0024 0.0015 0.0014 0 4e-04 0.1715 0.56525 4.821 1.932 5.064634 27.067715 35.41223 23.00702 188.4359 0.201192 0.000197 0.00062 0.002271 1.607691 0.072825 0.06783 31.809084 365 0.08 719 3.05382059195836e-06 0.0194212753946582 0.0368460632162169 5.95498657226562 0.16747 -0.001602 0.03885 3.222222 0.0132456114515662 77.0860137939453 127 104 149 15 635 227 0.940409666666667 -4902 388.303
"TARA_127_ZZZ" "TARA_127" "winter" "winter_late" "ZZZ" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)" -6.621 -152.4959 160 78 202 0 0.00455 0.0017 0.00195 0 0.00095 0.1535 0.82875 7.6535 2.26575 8.014635 19.198883 35.41178 25.4083 131.836417 0.019279 0.000138 0.000213 0.001874 2.004271 0.022347 0.017303 6e-06 365 0.08 719 3.05382059195836e-06 0.0194212753946582 0.0368460632162169 5.95498657226562 0.16747 -0.001602 0.03885 3.222222 0.0128836682997644 79.7509727478027 127 76 149 15 286 241 1.56311833333333 -4902 388.303
"TARA_128_DCM" "TARA_128" "winter" "winter_late" "DCM" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[PEOD] Pacific Equatorial Divergence Province (MRGID:21489)" 0.0222 -153.6858 40 38 42 0 0.0203 0.0082 0.0036 0 0.002 0.2835 0.54925 5.264 2.7405 3.000673 26.139288 35.146525 23.1032 177.673063 0.28262 0.000235 0.000797 0.002446 1.708381 0.104657 0.093623 0.933237 365 0.58 727 3.34505792428293e-06 0.0324202543124557 0.0788008189604928 3.82748258113861 0.31764 0.069092 0.115437 0 0.0163910510018468 72.4170761108398 64 43 113 15 376 298 1.603752 -4767 444.7725
"TARA_128_MES" "TARA_128" "winter" "winter_late" "MES" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[PEOD] Pacific Equatorial Divergence Province (MRGID:21489)" 0.0138 -153.6393 857 855 859 0 0 0 0 0 0 0.002 2.916417 39.416667 73.9745 38.008747 5.195167 34.545758 27.300783 75.043167 0 0.000127 5.2e-05 0.001765 3.282011 0.011084 0.000679 0 365 0.48 727 3.34505792428293e-06 0.0324202543124557 0.0788008189604928 3.82748258113861 0.18269 0.069092 0.115437 0 0.0166932223364711 73.5950088500977 71 13 107 13 477 286 NA -4767 444.7725
"TARA_128_SRF" "TARA_128" "winter" "winter_late" "SRF" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[PEOD] Pacific Equatorial Divergence Province (MRGID:21489)" 5e-04 -153.6759 5 3 7 0 0.0127 0.0061 0.0015 0 0.0013 0.2715 0.53975 5.0815 2.668 2.964091 26.218438 35.129025 23.062688 180.67375 0.25349 0.000239 0.000826 0.002475 1.682422 0.109414 0.09838 29.350133 365 0.48 727 3.34505792428293e-06 0.0324202543124557 0.0788008189604928 3.82748258113861 0.28378 0.069092 0.115437 0 0.0166690964251757 74.3731842041016 71 29 107 14 477 286 1.603752 -4767 444.7725
"TARA_128_ZZZ" "TARA_128" "winter" "winter_late" "ZZZ" "Trades Biome" "[SPO] South Pacific Ocean (MRGID:1910)" "[PEOD] Pacific Equatorial Divergence Province (MRGID:21489)" 0.01055 -153.6755 200 109 291 0 0.0025 0.001 0 0 0 0.0325 1.51625 19.925 14.0645 17.450441 13.3136375 34.9727845 26.3130535 108.492063 0 0.000166 0.000319 0.002011 2.431863 0.023212 0.012177 0 365 0.48 727 3.34505792428293e-06 0.0324202543124557 0.0788008189604928 3.82748258113861 0.30071 0.069092 0.115437 0 0.0166690964251757 73.842716217041 67.5 36 110 14.5 426.5 292 1.603752 -4767 444.7725
"TARA_129_DCM" "TARA_129" "summer" "summer_late" "DCM" "Trades Biome" "[NPO] North Pacific Ocean (MRGID:1908)" "[PNEC] North Pacific Equatorial Countercurrent Province (MRGID:21488)" 6.6261 -153.07 80 78 82 0 0.015 0.004 0.0025 5e-04 7e-04 0.6895 0.332 1.1285 1.448 0 28.308435 34.798985 22.14902 183.1609 0.214085 2e-04 0.00062 0.002266 1.683812 0.078943 0.062851 NA 365 0.99 731 3.42613884640741e-06 0.0120129918990036 0.00482396276978155 3.23666127522786 0.183 0.002842 0.045416 1.083333 0.0110926027409732 83.3815002441406 91 73 117 41 169 154 2.281207875 -5023 706.795
"TARA_129_MES" "TARA_129" "summer" "summer_late" "MES" "Trades Biome" "[NPO] North Pacific Ocean (MRGID:1908)" "[PNEC] North Pacific Equatorial Countercurrent Province (MRGID:21488)" 6.6037 -153.0424 550 548 552 0 0 0 0 0 0 0.006 3.085 40.705333 52.642667 38.809007 7.472625 34.584275 27.0334 10.501625 0 0.000128 0.000117 0.001816 3.301857 0.021971 0.005925 NA 365 0.99 731 3.42613884640741e-06 0.0120129918990036 0.00482396276978155 3.23666127522786 0.25226 0.002842 0.045416 1.083333 0.0108094178140163 84.7062149047852 78 36 113 19 190 160 2.09362022222222 -5023 706.795
"TARA_129_SRF" "TARA_129" "summer" "summer_late" "SRF" "Trades Biome" "[NPO] North Pacific Ocean (MRGID:1908)" "[PNEC] North Pacific Equatorial Countercurrent Province (MRGID:21488)" 6.671 -153.0658 5 3 7 0 0.0057 0.0025 0.0016 0 9e-04 0.042 0.225 0.4145 1.3695 0 28.29544 34.74947 22.10997 185.28475 0.21374 0.000197 0.000595 0.002241 1.600104 0.081837 0.065781 NA 365 0.96 732 3.42613884640741e-06 0.0120129918990036 0.00482396276978155 3.23666127522786 0.35133 0.002842 0.045416 1.083333 0.0111637972295284 84.063404083252 81 81 110 39 169 153 2.05399366666667 -5023 706.795
"TARA_129_ZZZ" "TARA_129" "summer" "summer_late" "ZZZ" "Trades Biome" "[NPO] North Pacific Ocean (MRGID:1908)" "[PNEC] North Pacific Equatorial Countercurrent Province (MRGID:21488)" 6.7562 -153.0883 160 58 202 0 0.00345 0.001225 0.00085 0 0.00025 0.027459 1.499625 18.691041 19.817791 31.873584 11.189408 34.712917 26.530892 27.211375 0 0.000145 0.000241 0.001931 2.963008 0.031063 0.015032 NA 365 0.96 732 3.42613884640741e-06 0.0120129918990036 0.00482396276978155 3.23666127522786 0.2573 0.002842 0.045416 1.083333 0.0114313499070704 80.3732414245605 78 73 112 36 171 148 2.09362022222222 -5023 706.795
"TARA_130_DCM" "TARA_130" "summer" "summer_late" "DCM" "Trades Biome" "[NPO] North Pacific Ocean (MRGID:1908)" "[PNEC] North Pacific Equatorial Countercurrent Province (MRGID:21488)" 11.2461 -152.4717 100 98 102 0 0.0368 0.0067 0.003 9e-04 9e-04 1.348 0.531 3.825 3.241 0 19.944888 34.658275 24.524262 162.682625 0.195113 0.000184 0.000427 0.002077 2.042552 0.05845 0.041113 NA 365 0.99 733 3.44889489648873e-06 0.0140573023818433 0.003117687573346 2.23579090833664 0.28245 -0.181183 0.100184 1.611111 0.00603161356411874 103.292446136475 58 89 88 78 274 116 0.642722777777778 -5251 921.0306
"TARA_130_SRF" "TARA_130" "summer" "summer_late" "SRF" "Trades Biome" "[NPO] North Pacific Ocean (MRGID:1908)" "[PNEC] North Pacific Equatorial Countercurrent Province (MRGID:21488)" 11.2723 -152.3711 5 3 7 0 0.0032 0.0013 0 0 6e-04 0.0075 0.186 NA 0.645 0 27.5021 34.482 22.167425 187.241125 0.110735 0.000197 0.000517 0.00216 1.408909 0.053608 0.036271 NA 365 0.99 733 3.44889489648873e-06 0.0140573023818433 0.003117687573346 2.23579090833664 0.28245 -0.181183 0.100184 1.611111 0.00605129590258002 99.531307220459 58 89 88 78 274 116 1.12290177777778 -5251 921.0306
"TARA_130_ZZZ" "TARA_130" "summer" "summer_late" "ZZZ" "Trades Biome" "[NPO] North Pacific Ocean (MRGID:1908)" "[PNEC] North Pacific Equatorial Countercurrent Province (MRGID:21488)" 11.25055 -152.4717 160 103 182 0 0.005575 0.001675 0 0 5e-04 0.0095835 1.535667 23.465 21.214792 18.9932045 13.199481 34.614225 25.850738 73.4480625 0.0596075 0.000149 0.000182 0.001872 2.542202 0.0371465 0.019811 NA 365 0.99 733 3.44889489648873e-06 0.0140573023818433 0.003117687573346 2.23579090833664 0.276965 -0.181183 0.100184 1.611111 0.00603161356411874 103.292446136475 56.5 90.5 83 78.5 407 110 0.642722777777778 -5251 921.0306
"TARA_131_DCM" "TARA_131" "autumn" "autumn_early" "DCM" "Trades Biome" "[NPO] North Pacific Ocean (MRGID:1908)" "[NPTG] North Pacific Tropical Gyre Province (MRGID:21487)" 22.7901 -157.9439 110 106 115 0 0.02915 0.00525 0.00155 0 6e-04 0.01 0.0172 0.006 1.6413 0 22.3077 35.305705 24.36847 204.16885 0.11445 0.000181 0.000443 0.002097 1.672468 0.052262 0.043301 0.087692 365 0.13 718 0.000198943010521665 0.0158399121525387 0.00588271297359218 0.00245108513142137 0.18662 -0.047315 0.05711 0 0.00730161694809794 92.0639343261719 56 114 86 117 159 166 0.7624465 -4711 118.7356
